product_1_id,product_2_id,product_1_name,product_2_name,brand_1,brand_2,category,size_value_1,size_unit_1,size_value_2,size_unit_2,price_1,price_2,currency_1,currency_2,retailer_1,retailer_2,similarity,hybrid_name_similarity,lexical_similarity,semantic_similarity,brand_similarity,size_similarity
PRD1d5c7de4,PRDdc78a78e,Beauty of Joseon Glow Deep Serum,Beauty of Joseon Revive Serum Mucin,Beauty,Beauty,Face Serum,,,,,12.75,16.97,GBP,GBP,Boots.com,Millies.ie,90.0,70.0,68.89,71.68,100.0,50.0
PRD1d5c7de4,PRDf97f8370,Beauty of Joseon Glow Deep Serum,Beauty of Joseon Light On Serum,Beauty,Beauty,Face Serum,,,,,12.75,14.39,GBP,GBP,Boots.com,Superdrug.com,96.9,76.86,69.81,87.45,100.0,50.0
PRDe522a9dd,PRD1013f8e3,La Roche Posay Cicaplast B5 Serum,La Roche Posay Hyalu B5 Hyaluronic Acid Serum,La Roche,La Roche,Face Serum,,,,,40.0,35.98,GBP,GBP,Boots.com,Superdrug.com,90.1,70.15,71.51,68.11,100.0,50.0
PRD16ccacb6,PRD736548b6,"20% Vitamin C Serum, Korean Serum with Hyaluronic Acid, Anti Aging Face Serums For Wrinkles & Fine Lines, Moisturizing Dark Spot Remover for Face","20% Vitamin C Serum, Korean Skin Care Serum with Hyaluronic Acid, Anti-aging Face Serum for Dry and Dull Skin, Reduce Wrinkles & Fine Lines, Fast",,,Face Serum,,,,,7.99,7.19,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,90.2,80.16,72.08,92.28,50.0,50.0
PRD73e83d02,PRD0ae0b659,"DR RASHEL Vitamin C Face Serum, Brightening & Anti-aging Facial Serum, Vitamin C Serum for Face with Hyaluronic Acid, Organic Vitamin C Serum for Face",Dr Rashel Face Serum,DR RASHEL,Dr Rashel,Face Serum,,,,,7.49,3.5,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,eBay,88.9,68.88,70.67,66.2,100.0,50.0
PRD60f4ddcf,PRDa8447757,Dr Sebagh Supreme Maintenance Youth Serum,Dr Sebagh Serum Repair,Dr Sebagh,Dr Sebagh,Face Serum,,,,,215.0,106.2,GBP,GBP,Dr Sebagh,Dr Sebagh,90.2,70.2,65.79,76.82,100.0,50.0
PRD51a95166,PRDb976da70,Plant Therapy Facial Serum,Plant Therapy Facial Serum Trio Set,Plant Therapy,Plant Therapy,Face Serum,,,,,12.61,22.27,GBP,GBP,Plant Therapy,Plant Therapy,100.0,84.89,86.67,82.21,100.0,50.0
PRD8dad10bb,PRD05f3959d,Geek & Gorgeous 101 HA 5 Light Serum,Geek & Gorgeous 101 HA 5 Rich Serum,Geek,Geek,Face Serum,5.0,l,,,8.99,8.99,GBP,GBP,Superdrug.com,Superdrug.com,100.0,87.67,85.52,90.89,100.0,50.0
PRD942b49b3,PRD3ea36cb3,"PDRN Pink Peptide Serum With SPF30–Korean Skincare for Wrinkles&Hydration,Niacinamide Face Serum,Dark Spot Corrector&Barrier Repair,Hyperpigmentation","PDRN Pink Peptide Serum- Korean Skincare PDRN Serum,Dark Spot Remover,Niacinamide Face Serum for Dark Spots & Barrier Repair,Hydrating,Moisturizing",PDRN Pink,PDRN Pink,Face Serum,,,,,9.39,8.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,100.0,76.43,71.88,83.26,100.0,50.0
PRDdc78a78e,PRDf97f8370,Beauty of Joseon Revive Serum Mucin,Beauty of Joseon Light On Serum,Beauty,Beauty,Face Serum,,,,,16.97,14.39,GBP,GBP,Millies.ie,Superdrug.com,90.8,70.83,69.81,72.36,100.0,50.0
PRDc5fa35a7,PRD83f84d5b,Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,Garnier Ultimate Blends Delicate Oat Softening Shampoo Bar,Garnier,Garnier,Shampoo Bar,,,,,4.0,4.0,GBP,GBP,Boots.com,Tesco,89.4,69.35,63.34,78.36,100.0,50.0
PRDc5fa35a7,PRD3ac1f6ed,Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,Garnier Ultimate Blends Argan & Camellia Shampoo Bar,Garnier,Garnier,Shampoo Bar,,,,,4.0,4.47,GBP,GBP,Boots.com,Amazon.co.uk - Amazon.co.uk-Seller,93.2,73.21,69.41,78.91,100.0,50.0
PRDc5fa35a7,PRD3873f52e,Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,Garnier Ultimate Blends Shampoo Bar Ginger Recovery,Garnier,Garnier,Shampoo Bar,,,60.0,g,4.0,5.25,GBP,GBP,Boots.com,Amazon.co.uk - Amazon.co.uk-Seller,91.2,71.16,68.84,74.66,100.0,50.0
PRD83f84d5b,PRDc5fa35a7,Garnier Ultimate Blends Delicate Oat Softening Shampoo Bar,Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,Garnier,Garnier,Shampoo Bar,,,,,4.0,4.0,GBP,GBP,Tesco,Tesco,89.4,69.35,63.34,78.36,100.0,50.0
PRD83f84d5b,PRD3ac1f6ed,Garnier Ultimate Blends Delicate Oat Softening Shampoo Bar,Garnier Ultimate Blends Argan & Camellia Shampoo Bar,Garnier,Garnier,Shampoo Bar,,,,,4.0,4.47,GBP,GBP,Tesco,Amazon.co.uk - Amazon.co.uk-Seller,93.6,73.6,69.41,79.89,100.0,50.0
PRD83f84d5b,PRD3873f52e,Garnier Ultimate Blends Delicate Oat Softening Shampoo Bar,Garnier Ultimate Blends Shampoo Bar Ginger Recovery,Garnier,Garnier,Shampoo Bar,,,60.0,g,4.0,5.25,GBP,GBP,Tesco,Amazon.co.uk - Amazon.co.uk-Seller,89.5,69.49,68.84,70.48,100.0,50.0
PRD1e850c4f,PRDc2643e4f,Faith in Nature Coconut & Shea Butter Shampoo Bar,Faith in Nature Shea & Argan Shampoo Bar,Faith in Nature,Faith in Nature,Shampoo Bar,,,,,4.5,5.25,GBP,GBP,Amazon.co.uk,Natural Collection,100.0,80.83,81.52,79.79,100.0,50.0
PRDe86336bb,PRD3873f52e,Garnier Ultimate Blends Coconut Hydrating Shampoo Bar with Aloe Vera for Normal Hair,Garnier Ultimate Blends Shampoo Bar Ginger Recovery,Garnier,Garnier,Shampoo Bar,60.0,g,60.0,g,4.0,5.25,GBP,GBP,Boots.com,Amazon.co.uk - Amazon.co.uk-Seller,100.0,62.35,62.17,62.63,100.0,100.0
PRD71523043,PRD223495c4,"Nature Triangle Shampoo Bar, Natural Cypress Leaf Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair Vegan, for Hair Care for Women and Mens (","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,5.99,9.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,93.7,73.66,67.67,82.64,100.0,50.0
PRD71523043,PRD64e43e15,"Nature Triangle Shampoo Bar, Natural Cypress Leaf Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair Vegan, for Hair Care for Women and Mens (","Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,5.99,5.55,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,95.0,74.98,71.86,79.67,100.0,50.0
PRD71523043,PRD4633f3ef,"Nature Triangle Shampoo Bar, Natural Cypress Leaf Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair Vegan, for Hair Care for Women and Mens (","Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,5.99,9.98,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,90.3,70.31,64.0,79.77,100.0,50.0
PRD71523043,PRD9f09222c,"Nature Triangle Shampoo Bar, Natural Cypress Leaf Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair Vegan, for Hair Care for Women and Mens (",Nature Triangle Usman Grass Shampoo Bar,Nature Triangle,Nature Triangle,Shampoo Bar,,,,,5.99,9.97,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,92.2,72.23,72.63,71.63,100.0,50.0
PRD71523043,PRD89df39f4,"Nature Triangle Shampoo Bar, Natural Cypress Leaf Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair Vegan, for Hair Care for Women and Mens (","Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,5.99,5.28,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,91.4,71.36,67.8,76.7,100.0,50.0
PRD71523043,PRD0d372918,"Nature Triangle Shampoo Bar, Natural Cypress Leaf Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair Vegan, for Hair Care for Women and Mens (","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,5.99,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,99.2,79.2,76.78,82.82,100.0,50.0
PRDc39c546e,PRD17d42fdf,Eco Warrior Dry Hair Shampoo Bar,Eco Warrior Nourishing Shampoo Bar,Eco Warrior,Eco Warrior,Shampoo Bar,,,,,5.5,5.5,GBP,GBP,Tesco,Tesco,99.4,79.44,73.04,89.03,100.0,50.0
PRDc39c546e,PRD073ac21d,Eco Warrior Dry Hair Shampoo Bar,Eco Warrior Sensitive Scalp Shampoo Bar,Eco Warrior,Eco Warrior,Shampoo Bar,,,,,5.5,4.35,GBP,GBP,Tesco,Waitrose & Partners,97.0,76.97,70.18,87.15,100.0,50.0
PRDc39c546e,PRDc0f51385,Eco Warrior Dry Hair Shampoo Bar,Eco Warrior Men's Edit Shampoo Bar,Eco Warrior,Eco Warrior,Shampoo Bar,,,,,5.5,5.5,GBP,GBP,Tesco,Amazon.co.uk,93.6,73.55,67.96,81.94,100.0,50.0
PRDc39c546e,PRD3d2887a7,Eco Warrior Dry Hair Shampoo Bar,Eco Warrior Blue Shampoo Bar,Eco Warrior,Eco Warrior,Shampoo Bar,,,,,5.5,6.5,GBP,GBP,Tesco,Justmylook,100.0,81.06,76.97,87.18,100.0,50.0
PRDc5fa35a7,PRD3ac1f6ed,Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,Garnier Ultimate Blends Argan & Camellia Shampoo Bar,Garnier,Garnier,Shampoo Bar,,,,,4.0,4.47,GBP,GBP,Tesco,Amazon.co.uk - Amazon.co.uk-Seller,93.2,73.21,69.41,78.91,100.0,50.0
PRDc5fa35a7,PRD3873f52e,Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,Garnier Ultimate Blends Shampoo Bar Ginger Recovery,Garnier,Garnier,Shampoo Bar,,,60.0,g,4.0,5.25,GBP,GBP,Tesco,Amazon.co.uk - Amazon.co.uk-Seller,91.2,71.16,68.84,74.66,100.0,50.0
PRDe42b3890,PRD6c1d66f0,Faith in Nature - Shampoo Bar Lavender & Geranium,Faith in Nature Lavender & Geranium Shampoo Bar,Faith in Nature,Faith in Nature,Shampoo Bar,85.0,g,,,7.0,7.0,GBP,GBP,Holland & Barrett,Faith in Nature,100.0,99.49,100.0,98.72,100.0,50.0
PRDe42b3890,PRDc2643e4f,Faith in Nature - Shampoo Bar Lavender & Geranium,Faith in Nature Shea & Argan Shampoo Bar,Faith in Nature,Faith in Nature,Shampoo Bar,85.0,g,,,7.0,5.25,GBP,GBP,Holland & Barrett,Natural Collection,92.2,72.2,72.07,72.4,100.0,50.0
PRDe42b3890,PRDc40d85f0,Faith in Nature - Shampoo Bar Lavender & Geranium,Faith In Nature Shampoo Bar Lavender & Geranium 85gm,Faith in Nature,Faith in Nature,Shampoo Bar,85.0,g,85.0,g,7.0,46.32,GBP,GBP,Holland & Barrett,eBay - gudz_uk,100.0,96.3,95.0,98.24,100.0,100.0
PRD1e850c4f,PRDc2643e4f,Faith in Nature Coconut & Shea Butter Shampoo Bar,Faith in Nature Shea & Argan Shampoo Bar,Faith in Nature,Faith in Nature,Shampoo Bar,,,,,7.0,5.25,GBP,GBP,Holland & Barrett,Natural Collection,100.0,80.83,81.52,79.79,100.0,50.0
PRD3ac1f6ed,PRD3873f52e,Garnier Ultimate Blends Argan & Camellia Shampoo Bar,Garnier Ultimate Blends Shampoo Bar Ginger Recovery,Garnier,Garnier,Shampoo Bar,,,60.0,g,4.47,5.25,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,92.8,72.81,71.63,74.58,100.0,50.0
PRD17d42fdf,PRD073ac21d,Eco Warrior Nourishing Shampoo Bar,Eco Warrior Sensitive Scalp Shampoo Bar,Eco Warrior,Eco Warrior,Shampoo Bar,,,,,5.5,4.35,GBP,GBP,Tesco,Waitrose & Partners,97.7,77.71,71.28,87.35,100.0,50.0
PRD17d42fdf,PRDc0f51385,Eco Warrior Nourishing Shampoo Bar,Eco Warrior Men's Edit Shampoo Bar,Eco Warrior,Eco Warrior,Shampoo Bar,,,,,5.5,5.5,GBP,GBP,Tesco,Amazon.co.uk,94.3,74.26,68.42,83.01,100.0,50.0
PRD17d42fdf,PRD3d2887a7,Eco Warrior Nourishing Shampoo Bar,Eco Warrior Blue Shampoo Bar,Eco Warrior,Eco Warrior,Shampoo Bar,,,,,5.5,6.5,GBP,GBP,Tesco,Justmylook,100.0,83.01,80.78,86.35,100.0,50.0
PRD214bc95b,PRD6572e1b1,Friendly Soap Lavender & Geranium Shampoo Bar,Friendly Soap - Lavender & Tea Tree Shampoo Bar - Eco Friendly,Friendly Soap,Friendly Soap,Shampoo Bar,,,,,3.25,2.95,GBP,GBP,Hell Yeah,Indespoke,98.3,78.35,75.21,83.06,100.0,50.0
PRD214bc95b,PRDf83acaff,Friendly Soap Lavender & Geranium Shampoo Bar,Friendly Soap Shampoo Bar - Lav & Tea Tree,Friendly Soap,Friendly Soap,Shampoo Bar,,,95.0,g,3.25,3.29,GBP,GBP,Hell Yeah,QuickVit,90.4,70.44,65.4,78.02,100.0,50.0
PRD214bc95b,PRDb311571e,Friendly Soap Lavender & Geranium Shampoo Bar,Friendly Soap Plastic-Free Shampoo Bar,Friendly Soap,Friendly Soap,Shampoo Bar,,,,,3.25,2.6,GBP,GBP,Hell Yeah,Boobalou,91.5,71.45,67.62,77.2,100.0,50.0
PRD214bc95b,PRDc26d29e5,Friendly Soap Lavender & Geranium Shampoo Bar,Soapy Scraps Shampoo Bar - Lavender & Tea Tree | Friendly Soap,Friendly Soap,Friendly Soap,Shampoo Bar,,,,,3.25,10.99,GBP,GBP,Hell Yeah,Friendly Soap,96.6,76.65,72.99,82.13,100.0,50.0
PRDbf7d8f07,PRD223495c4,"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",Nature Triangle,Nature Triangle,Shampoo Bar,1.0,pcs,,,9.99,9.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,93.5,73.46,62.65,89.67,100.0,50.0
PRDbf7d8f07,PRDdd85df46,"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()","Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &",Nature Triangle,Nature Triangle,Shampoo Bar,1.0,pcs,,,9.99,6.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,98.4,78.38,70.64,89.99,100.0,50.0
PRDbf7d8f07,PRD4633f3ef,"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()","Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",Nature Triangle,Nature Triangle,Shampoo Bar,1.0,pcs,,,9.99,9.98,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,93.8,73.78,62.14,91.23,100.0,50.0
PRDbf7d8f07,PRD9f09222c,"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",Nature Triangle Usman Grass Shampoo Bar,Nature Triangle,Nature Triangle,Shampoo Bar,1.0,pcs,,,9.99,9.97,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,97.5,77.54,74.12,82.67,100.0,50.0
PRDbf7d8f07,PRD644540eb,"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()","Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",Nature Triangle,Nature Triangle,Shampoo Bar,1.0,pcs,,,9.99,11.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,88.1,68.13,57.62,83.9,100.0,50.0
PRDbf7d8f07,PRD0d372918,"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,1.0,pcs,,,9.99,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,94.3,74.29,61.92,92.84,100.0,50.0
PRDbf7d8f07,PRDf2daad50,"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()","2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",Nature Triangle,,Shampoo Bar,1.0,pcs,1.0,pcs,9.99,6.89,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,93.2,73.19,63.0,88.49,50.0,100.0
PRDbf7d8f07,PRDd8d93ae9,"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()","1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",Nature Triangle,,Shampoo Bar,1.0,pcs,1.0,pcs,9.99,12.95,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,93.7,73.66,62.26,90.75,50.0,100.0
PRD073ac21d,PRDc0f51385,Eco Warrior Sensitive Scalp Shampoo Bar,Eco Warrior Men's Edit Shampoo Bar,Eco Warrior,Eco Warrior,Shampoo Bar,,,,,4.35,5.5,GBP,GBP,Waitrose & Partners,Amazon.co.uk,91.6,71.62,66.2,79.75,100.0,50.0
PRD073ac21d,PRD3d2887a7,Eco Warrior Sensitive Scalp Shampoo Bar,Eco Warrior Blue Shampoo Bar,Eco Warrior,Eco Warrior,Shampoo Bar,,,,,4.35,6.5,GBP,GBP,Waitrose & Partners,Justmylook,99.2,79.24,76.97,82.63,100.0,50.0
PRD223495c4,PRDdd85df46,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women","Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,9.99,6.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,100.0,80.36,76.7,85.86,100.0,50.0
PRD223495c4,PRD64e43e15,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women","Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,9.99,5.55,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,93.0,73.03,63.89,86.73,100.0,50.0
PRD223495c4,PRD4633f3ef,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women","Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,9.99,9.98,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,96.5,76.5,67.49,90.0,100.0,50.0
PRD223495c4,PRD9f09222c,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",Nature Triangle Usman Grass Shampoo Bar,Nature Triangle,Nature Triangle,Shampoo Bar,,,,,9.99,9.97,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,94.7,74.68,73.33,76.69,100.0,50.0
PRD223495c4,PRD644540eb,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women","Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,9.99,11.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,88.7,68.74,59.06,83.26,100.0,50.0
PRD223495c4,PRDdb039b35,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women","Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",Nature Triangle,Nature Triangle,Shampoo Bar,,,2.0,pcs,9.99,9.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,92.8,72.78,64.38,85.37,100.0,50.0
PRD223495c4,PRD89df39f4,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women","Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,9.99,5.28,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,89.8,69.84,60.08,84.47,100.0,50.0
PRD223495c4,PRD4d74acf3,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women","Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",Nature Triangle,Nature Triangle,Shampoo Bar,,,2.0,pcs,9.99,8.87,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,88.5,68.49,57.59,84.84,100.0,50.0
PRD223495c4,PRD0d372918,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,9.99,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,100.0,87.32,82.27,94.89,100.0,50.0
PRDbfb66f63,PRD64e43e15,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,6.95,5.55,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,100.0,81.42,75.78,89.88,100.0,50.0
