product_1_id,product_2_id,product_1_name,product_2_name,brand_1,brand_2,category,size_value_1,size_unit_1,size_value_2,size_unit_2,price_1,price_2,currency_1,currency_2,retailer_1,retailer_2,similarity,hybrid_name_similarity,lexical_similarity,semantic_similarity,brand_similarity,size_similarity
PRDbfb66f63,PRD4633f3ef,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,6.95,9.98,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,90.9,70.9,62.83,83.01,100.0,50.0
PRDbfb66f63,PRD9f09222c,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",Nature Triangle Usman Grass Shampoo Bar,Nature Triangle,Nature Triangle,Shampoo Bar,,,,,6.95,9.97,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,92.9,72.91,72.63,73.34,100.0,50.0
PRDbfb66f63,PRD89df39f4,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,6.95,5.28,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,98.3,78.34,71.37,88.78,100.0,50.0
PRDbfb66f63,PRD0d372918,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,6.95,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,93.7,73.66,68.05,82.08,100.0,50.0
PRDdd85df46,PRD4633f3ef,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &","Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,6.99,9.98,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,95.8,75.79,68.84,86.23,100.0,50.0
PRDdd85df46,PRD9f09222c,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &",Nature Triangle Usman Grass Shampoo Bar,Nature Triangle,Nature Triangle,Shampoo Bar,,,,,6.99,9.97,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,100.0,80.29,81.82,78.0,100.0,50.0
PRDdd85df46,PRD0d372918,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,6.99,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,100.0,81.03,75.65,89.1,100.0,50.0
PRD64e43e15,PRD9f09222c,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",Nature Triangle Usman Grass Shampoo Bar,Nature Triangle,Nature Triangle,Shampoo Bar,,,,,5.55,9.97,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,93.7,73.68,73.33,74.19,100.0,50.0
PRD64e43e15,PRD89df39f4,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For","Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,5.55,5.28,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,100.0,92.91,89.37,98.23,100.0,50.0
PRD64e43e15,PRD0d372918,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,5.55,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,95.8,75.77,68.65,86.44,100.0,50.0
PRD0590e833,PRDbc45741b,Davines Love Shampoo Bar,Davines DEDE Shampoo Bar,Davines,Davines,Shampoo Bar,,,,,18.5,18.5,GBP,GBP,Cult Beauty,North Laine Hair Company,100.0,81.24,77.02,87.56,100.0,50.0
PRD0590e833,PRDbc45741b,Davines Love Shampoo Bar,Davines DEDE Shampoo Bar,Davines,Davines,Shampoo Bar,,,,,18.5,18.5,GBP,GBP,Cult Beauty,Davines,100.0,81.24,77.02,87.56,100.0,50.0
PRD4633f3ef,PRD9f09222c,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",Nature Triangle Usman Grass Shampoo Bar,Nature Triangle,Nature Triangle,Shampoo Bar,,,,,9.98,9.97,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,95.6,75.65,72.63,80.17,100.0,50.0
PRD4633f3ef,PRD644540eb,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)","Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,9.98,11.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,89.0,69.05,59.31,83.64,100.0,50.0
PRD4633f3ef,PRDdb039b35,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)","Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",Nature Triangle,Nature Triangle,Shampoo Bar,,,2.0,pcs,9.98,9.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,99.4,79.37,73.33,88.44,100.0,50.0
PRD4633f3ef,PRD1854213e,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)","Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,9.98,9.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,88.1,68.14,59.49,81.12,100.0,50.0
PRD4633f3ef,PRD4d74acf3,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)","Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",Nature Triangle,Nature Triangle,Shampoo Bar,,,2.0,pcs,9.98,8.87,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,88.1,68.1,58.65,82.27,100.0,50.0
PRD4633f3ef,PRD0d372918,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,9.98,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,100.0,86.46,81.24,94.29,100.0,50.0
PRD9f09222c,PRD4ebccb85,Nature Triangle Usman Grass Shampoo Bar,Natural Triangle Usman Grass Shampoo Bar,Nature Triangle,,Shampoo Bar,,,2.0,pcs,9.97,6.89,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,90.1,90.06,86.29,95.7,50.0,50.0
PRD9f09222c,PRD0d372918,Nature Triangle Usman Grass Shampoo Bar,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,9.97,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,93.8,73.78,72.63,75.49,100.0,50.0
PRD4ebccb85,PRD83cc251e,Natural Triangle Usman Grass Shampoo Bar,"Nature Triangle Shampoo Bar: Nature Seven Green Shampoo Soap, Usman Grass Bar, for Women and Mens",,,Shampoo Bar,2.0,pcs,2.0,pcs,6.89,12.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,93.2,73.18,67.62,81.53,50.0,100.0
PRDc0f51385,PRD3d2887a7,Eco Warrior Men's Edit Shampoo Bar,Eco Warrior Blue Shampoo Bar,Eco Warrior,Eco Warrior,Shampoo Bar,,,,,5.5,6.5,GBP,GBP,Amazon.co.uk,Justmylook,98.5,78.48,74.12,85.01,100.0,50.0
PRD6c1d66f0,PRDc2643e4f,Faith in Nature Lavender & Geranium Shampoo Bar,Faith in Nature Shea & Argan Shampoo Bar,Faith in Nature,Faith in Nature,Shampoo Bar,,,,,7.0,5.25,GBP,GBP,Faith in Nature,Natural Collection,92.2,72.2,72.07,72.4,100.0,50.0
PRD6c1d66f0,PRDc40d85f0,Faith in Nature Lavender & Geranium Shampoo Bar,Faith In Nature Shampoo Bar Lavender & Geranium 85gm,Faith in Nature,Faith in Nature,Shampoo Bar,,,85.0,g,7.0,46.32,GBP,GBP,Faith in Nature,eBay - gudz_uk,100.0,95.74,95.0,96.85,100.0,50.0
PRDeb8c5891,PRD033d0941,KinKind Shampoo & Bodywash Bars Set,KinKind Shampoo Bar Set,KinKind Shampoo,KinKind Shampoo,Shampoo Bar,,,,,9.95,25.5,GBP,GBP,KinKind,Amazon.co.uk - Amazon.co.uk-Seller,100.0,80.41,74.29,89.6,100.0,50.0
PRD5ccc60fe,PRD6b91c54a,New Dawn UK Patchouli Shampoo Bar,New Dawn UK Lavender Shampoo Bar,New Dawn,New Dawn,Shampoo Bar,,,,,6.45,6.45,GBP,GBP,New Dawn Organic Skin and Hair Care,New Dawn Organic Skin and Hair Care,99.9,79.89,78.75,81.6,100.0,50.0
PRD543307a2,PRDa15a678b,J.R. Liggett's Tea Tree & Hemp Oil Shampoo Bar,J.R. Liggett's Herbal Shampoo Bar,J.R. Liggett's,J.R. Liggett's,Shampoo Bar,,,,,9.0,10.3,GBP,GBP,John And Ginger,BigGreenSmile.com,97.8,77.79,74.45,82.81,100.0,50.0
PRD83cc251e,PRDdb039b35,"Nature Triangle Shampoo Bar: Nature Seven Green Shampoo Soap, Usman Grass Bar, for Women and Mens","Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",,Nature Triangle,Shampoo Bar,2.0,pcs,2.0,pcs,12.99,9.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,93.7,73.69,68.08,82.09,50.0,100.0
PRDc2643e4f,PRDc40d85f0,Faith in Nature Shea & Argan Shampoo Bar,Faith In Nature Shampoo Bar Lavender & Geranium 85gm,Faith in Nature,Faith in Nature,Shampoo Bar,,,85.0,g,5.25,46.32,GBP,GBP,Natural Collection,eBay - gudz_uk,91.8,71.77,69.85,74.66,100.0,50.0
PRD6572e1b1,PRDf83acaff,Friendly Soap - Lavender & Tea Tree Shampoo Bar - Eco Friendly,Friendly Soap Shampoo Bar - Lav & Tea Tree,Friendly Soap,Friendly Soap,Shampoo Bar,,,95.0,g,2.95,3.29,GBP,GBP,Indespoke,QuickVit,100.0,84.71,83.33,86.76,100.0,50.0
PRD6572e1b1,PRDb311571e,Friendly Soap - Lavender & Tea Tree Shampoo Bar - Eco Friendly,Friendly Soap Plastic-Free Shampoo Bar,Friendly Soap,Friendly Soap,Shampoo Bar,,,,,2.95,2.6,GBP,GBP,Indespoke,Boobalou,88.0,68.01,63.62,74.61,100.0,50.0
PRD6572e1b1,PRDc26d29e5,Friendly Soap - Lavender & Tea Tree Shampoo Bar - Eco Friendly,Soapy Scraps Shampoo Bar - Lavender & Tea Tree | Friendly Soap,Friendly Soap,Friendly Soap,Shampoo Bar,,,,,2.95,10.99,GBP,GBP,Indespoke,Friendly Soap,100.0,87.07,85.33,89.68,100.0,50.0
PRD839de7e8,PRD1a5b224c,Lavender & Tea Tree Shampoo Bar,Lavender & Rosemary Shampoo Bar,Lavender,Lavender,Shampoo Bar,,,,,3.25,4.75,GBP,GBP,Hell Yeah,Alphy & Becs,95.9,75.92,69.66,85.32,100.0,50.0
PRDf83acaff,PRDb311571e,Friendly Soap Shampoo Bar - Lav & Tea Tree,Friendly Soap Plastic-Free Shampoo Bar,Friendly Soap,Friendly Soap,Shampoo Bar,95.0,g,,,3.29,2.6,GBP,GBP,QuickVit,Boobalou,89.5,69.48,65.4,75.61,100.0,50.0
PRDf83acaff,PRDc26d29e5,Friendly Soap Shampoo Bar - Lav & Tea Tree,Soapy Scraps Shampoo Bar - Lavender & Tea Tree | Friendly Soap,Friendly Soap,Friendly Soap,Shampoo Bar,95.0,g,,,3.29,10.99,GBP,GBP,QuickVit,Friendly Soap,100.0,83.21,80.67,87.04,100.0,50.0
PRD644540eb,PRD4d74acf3,"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for","Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",Nature Triangle,Nature Triangle,Shampoo Bar,,,2.0,pcs,11.99,8.87,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,100.0,82.06,75.99,91.16,100.0,50.0
PRDc4702342,PRDa362366f,Kaurilan Sauna Camelina Shampoo Bar,Kaurilan Sauna Black Currant Shampoo Bar,Kaurilan Sauna,Kaurilan Sauna,Shampoo Bar,,,,,13.38,14.7,GBP,GBP,Ecco-Verde.co.uk,Hels1nk1,100.0,79.97,74.0,88.91,100.0,50.0
PRDdb039b35,PRD1854213e,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()","Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing",Nature Triangle,Nature Triangle,Shampoo Bar,2.0,pcs,,,9.99,9.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,89.0,69.01,60.42,81.89,100.0,50.0
PRDdb039b35,PRD4d74acf3,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()","Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",Nature Triangle,Nature Triangle,Shampoo Bar,2.0,pcs,2.0,pcs,9.99,8.87,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,100.0,75.16,66.47,88.19,100.0,100.0
PRDdb039b35,PRD0d372918,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,2.0,pcs,,,9.99,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,99.8,79.77,72.16,91.18,100.0,50.0
PRDbb642fb8,PRDf41382a6,Shampoo Bar – Calendula – Fine Hair - Full Size,Shampoo Bar - Lime & Coconut - All Hair Types - Full Size,Shampoo Bar,Shampoo Bar,Shampoo Bar,60.0,g,60.0,g,7.0,7.0,GBP,GBP,Peace With The Wild,Peace With The Wild,100.0,67.05,64.75,70.51,100.0,100.0
PRDbdaf38ab,PRD194963fe,grüum Hår Zero Plastic Shampoo Bar,grüum Hår Brightening Lemon Shampoo Bar,,,Shampoo Bar,50.0,g,50.0,g,9.0,9.0,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,grüum,89.0,69.02,69.82,67.81,50.0,100.0
PRD1854213e,PRD0d372918,"Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,9.99,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,88.2,68.18,57.2,84.65,100.0,50.0
PRD89df39f4,PRD0d372918,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,5.28,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,91.9,71.93,64.21,83.5,100.0,50.0
PRD4d74acf3,PRD0d372918,"Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,2.0,pcs,,,8.87,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,89.2,69.18,58.83,84.71,100.0,50.0
PRD1a3b4dcc,PRD9ad672c9,"Rosemary Shampoo Bar, Shampoo Bar with Rosemary & Coconut Oil, Nourish & Moisturize Hair, Solid Soap Easy for Travel",Rosemary Shampoo Bar,Rosemary Shampoo,Rosemary Shampoo,Shampoo Bar,,,,,9.59,2.95,GBP,GBP,fruugo.co.uk,fruugo.co.uk,94.2,74.22,68.57,82.68,100.0,50.0
PRD85157107,PRD201ab1cd,Grüum Twin Pack Nourishing Shampoo Bar - Solid Shampoo Bars for Hair Up to 60 Washes - Plastic Free Vegan Bar for Men & Women - Paraben Free Rich,grüum Twin Pack Volumising Shampoo Bar Solid Shampoo Bars for Hair Up to 60 Washes,Grüum Twin,,Shampoo Bar,50.0,g,50.0,g,15.0,16.0,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,99.9,79.89,79.53,80.42,50.0,100.0
PRDccde7173,PRDb636b1e0,"Solid Shampoo For Dry Hair, 85","Solid Shampoo For Oily Hair, 80",Solid Shampoo,Solid Shampoo,Shampoo Bar,,,,,26.43,28.41,GBP,GBP,eBay - onebioshopcom,eBay - onebioshopcom,98.4,78.45,72.88,86.8,100.0,50.0
PRDccde7173,PRD49a2a30e,"Solid Shampoo For Dry Hair, 85","Solid Shampoo For Curly Hair, 80",Solid Shampoo,Solid Shampoo,Shampoo Bar,,,,,26.43,28.41,GBP,GBP,eBay - onebioshopcom,eBay - onebioshopcom,99.6,79.59,74.0,87.97,100.0,50.0
PRD1558042d,PRD49a2a30e,"Solid Shampoo Bar & Conditioner Bar Set For Curly, Wavy, Coily And","Solid Shampoo For Curly Hair, 80",Solid Shampoo,Solid Shampoo,Shampoo Bar,,,,,12.47,28.41,GBP,GBP,eBay,eBay - onebioshopcom,95.8,65.84,64.44,67.93,100.0,50.0
PRD0d372918,PRDf2daad50,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc","2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",Nature Triangle,,Shampoo Bar,,,1.0,pcs,11.88,6.89,GBP,GBP,fruugo.co.uk,fruugo.co.uk,92.3,92.32,92.63,91.85,50.0,50.0
PRD0d372918,PRDd8d93ae9,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc","1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",Nature Triangle,,Shampoo Bar,,,1.0,pcs,11.88,12.95,GBP,GBP,fruugo.co.uk,fruugo.co.uk,92.2,92.2,91.01,93.98,50.0,50.0
PRDf2daad50,PRDd8d93ae9,"2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men","1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",,,Shampoo Bar,1.0,pcs,1.0,pcs,6.89,12.95,GBP,GBP,fruugo.co.uk,fruugo.co.uk,100.0,90.8,92.63,88.05,50.0,100.0
PRD6638f667,PRDdcd5232f,PHOGARY Hair Shampoo Bar,Phogary Hair Shampoo Bar,PHOGARY Hair,Phogary Hair,Shampoo Bar,,,,,8.99,8.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,100.0,100.0,100.0,100.0,100.0,50.0
PRD383ec9db,PRDa31876c5,"Hair Shampoo Bar, Anti Hair Loss Soap,anti-hair Loss Rice Shampoo Bar,solid Shampoo, Organic Herbal Solid Soap Hair, Hair Loss Anti Dandruff,shampoo B",Hair Shampoo Bar Soap Organic Ecofriendly Anti Dandruff For Growth,Hair Shampoo,Hair Shampoo,Shampoo Bar,,,85.0,g,11.99,6.36,GBP,GBP,fruugo.co.uk,eBay - sitedv88,98.6,68.6,66.01,72.5,100.0,50.0
PRD383ec9db,PRD7a86bc0c,"Hair Shampoo Bar, Anti Hair Loss Soap,anti-hair Loss Rice Shampoo Bar,solid Shampoo, Organic Herbal Solid Soap Hair, Hair Loss Anti Dandruff,shampoo B",Hair Shampoo Bar Soap Weakly Alkaline Anti Dandruff For Oil,Hair Shampoo,Hair Shampoo,Shampoo Bar,,,85.0,g,11.99,6.44,GBP,GBP,fruugo.co.uk,eBay - suntekmall,95.0,65.03,59.68,73.05,100.0,50.0
PRDef469070,PRDda45072e,"Cacumen Biotae Isatis Indicotica Shampoo Bar, Usman Shampoo Bar Grass","Cacumen Biotae Isatis Indicotica Shampoo Bar, Usman Shampoo Grass Bar",Cacumen Biotae,Cacumen Biotae,Shampoo Bar,,,,,12.28,12.28,GBP,GBP,eBay - yusnshushangmao,eBay - fullhouseer,100.0,99.68,100.0,99.19,100.0,50.0
PRDb636b1e0,PRD49a2a30e,"Solid Shampoo For Oily Hair, 80","Solid Shampoo For Curly Hair, 80",Solid Shampoo,Solid Shampoo,Shampoo Bar,,,,,28.41,28.41,GBP,GBP,eBay - onebioshopcom,eBay - onebioshopcom,100.0,84.93,83.65,86.84,100.0,50.0
PRDa31876c5,PRD7a86bc0c,Hair Shampoo Bar Soap Organic Ecofriendly Anti Dandruff For Growth,Hair Shampoo Bar Soap Weakly Alkaline Anti Dandruff For Oil,Hair Shampoo,Hair Shampoo,Shampoo Bar,85.0,g,85.0,g,6.36,6.44,GBP,GBP,eBay - sitedv88,eBay - suntekmall,100.0,74.22,69.29,81.6,100.0,100.0
